default,SIZE,TLTA,WCTA,CLCA,NITA,BETL,EBITTA,SALESTA
0,6.926582,0.3486268,0.1564834,0.5704797,0.1076439,1.868397,0.087368,0.8333305
0,6.955413,0.2847738,0.1534601,0.5214161,0.094407,2.511559,0.0367383,0.5068877
0,7.207036,0.3306069,0.1601618,0.5744833,0.1069555,2.02474,0.0544654,0.4129049
0,7.715988,0.5090396,0.0072025,0.9795722,0.0624775,0.9644835,0.0825054,1.435942
0,7.597963,0.4768879,0.0579939,0.8288709,0.0134715,1.096929,0.0760173,1.834242
0,7.568092,0.4400468,-0.0809373,1.265866,0.0373748,1.272486,0.050928,1.972294
0,7.75716,0.3668115,0.2168553,0.4687167,0.0480344,1.726196,0.0686808,1.46466
0,7.839794,0.3869974,0.1667037,0.5712451,0.0338815,1.583997,0.0391398,1.259117
0,7.865641,0.3994128,-0.0126187,1.037887,0.0299739,1.503675,0.039028,1.261373
0,8.006226,0.5483381,0.0186223,0.9429256,0.0158172,0.8236922,0.0265809,1.154175
0,5.453569,0.5323766,0.6642394,0.1907312,0.0884881,0.8783693,0.1127579,0.7918428
0,5.259289,0.4263765,0.6138102,0.2146543,0.009221,1.345345,0.0959635,0.7548857
0,5.85009,0.3659567,0.4836724,0.3810448,0.0440624,1.732564,0.0766819,0.5488641
0,5.82102,0.33959,0.4805432,0.3582022,0.0176895,1.944728,0.0935335,0.7463992
1,6.369366,0.5429869,0.3208134,0.6151925,0.0449031,0.841665,0.0638196,0.548566
0,7.236204,0.4162465,0.4373876,0.4798901,0.0047917,1.402423,-0.0227057,1.865004
0,6.918336,0.3656347,0.45129,0.4397519,-0.0268768,1.73497,-0.0397166,2.200213
0,7.381985,0.5508946,0.2763664,0.6549368,-0.0552762,0.8152294,-0.0344763,0.7008018
0,7.400472,0.5548742,0.307633,0.6315968,0.0122216,0.8022102,0.030503,1.88441
0,7.585961,0.604809,0.2596082,0.6916046,0.017127,0.6534144,0.0333518,2.428248
0,7.625064,0.7319351,0.0689985,0.8882065,0.0200859,0.3662413,0.0651133,1.062678
0,7.509333,0.6740968,0.0780875,0.8722696,0.0052249,0.4834664,0.0311001,1.111931
0,7.472149,0.6320798,0.1265313,0.79064,0.0229123,0.5820786,0.0442809,1.207455
0,7.362431,0.5707736,0.0820894,0.8508094,0.0337036,0.7520081,0.0605453,1.406427
0,7.419207,0.5846894,0.0410056,0.9249577,0.0397082,0.7103097,0.0527922,1.302457
0,6.101216,0.3466298,0.0841681,0.7419788,0.0175348,1.884922,0.0723492,0.5697699
0,6.07795,0.26926,0.1283227,0.6025302,0.0249902,2.713883,0.0903233,0.6317462
0,6.271545,0.3571949,-0.0145448,1.046575,0.0657073,1.799592,0.118708,0.5621664
0,6.241384,0.341407,-0.0618435,1.278181,0.0965046,1.929055,0.1456323,0.6470496
0,6.337559,0.3680339,0.2735468,0.3707977,0.0659774,1.717141,0.0882614,0.635597
0,6.3678,0.4061323,0.0189761,0.9248767,0.031123,1.462252,0.0736649,0.6517684
0,6.777586,0.545615,0.2804806,0.3693594,0.0374477,0.8327941,0.0783358,0.4334179
0,6.588062,0.2164009,0.4104445,0.2932567,0.0145469,3.621053,0.0283236,0.6591434
0,7.426271,0.3119641,0.4812156,0.3638458,0.0817047,2.205497,0.1032695,0.7744825
0,7.625233,0.28825,0.5410379,0.3204974,0.0905697,2.469211,0.1157613,0.8998303
0,6.912186,0.5565845,-0.1502827,1.406951,0.0464136,0.7966725,0.083802,0.9807265
0,6.899092,0.5379338,0.0276852,0.9256972,0.0527067,0.8589647,0.1143555,1.234805
0,7.184818,0.6111813,-0.1107424,1.296343,0.0510449,0.6361756,0.0805804,0.9002494
0,7.502841,0.6789976,0.0576874,0.8834388,0.0551296,0.4727592,0.0576892,0.8817821
0,8.907817,0.6160101,0.1987523,0.6717317,0.0046806,0.6233499,0.0108456,0.2418998
0,8.910881,0.5183174,0.0481214,0.8700237,0.1382666,0.9293198,0.0041007,0.505219
0,9.535777,0.7081319,-0.2947361,1.911273,0.0084015,0.4121663,-0.0113499,0.3017226
0,5.269898,0.0658106,0.4079554,0.100536,-0.0992662,14.19511,-0.0347551,0.3041758
0,5.877158,0.2042386,0.184825,0.4995181,0.0322605,3.896234,0.0337952,1.016377
0,5.847815,0.153304,0.4273308,0.2428033,0.0665521,5.522988,0.0245469,1.084895
0,5.872705,0.2027589,0.3463652,0.340274,0.0286334,3.931966,0.0221232,0.9712401
0,5.818339,0.1558857,0.3713278,0.2486913,0.0390677,5.414956,0.0402008,1.253661
0,5.871464,0.1501745,0.3749429,0.2334765,0.0685159,5.658922,0.0670246,1.185856
0,5.927573,0.1695649,0.4032961,0.2498275,0.0574006,4.897445,0.0519478,0.9495053
0,6.006676,0.2163334,0.3840584,0.3238975,0.0407397,3.622494,0.0261161,0.9378773
0,7.589996,0.0935515,0.2213911,0.2826299,-0.1677743,9.689299,-0.0398763,0.2015654
0,7.535192,0.0811601,0.2617797,0.2309232,0.0214191,11.32133,-0.0211689,0.2499929
0,7.547572,0.0935329,0.1976825,0.3071649,0.0220785,9.691427,-0.0079256,0.2403779
0,7.755166,0.1921225,0.3172787,0.2965839,0.0082013,4.205011,0.0030631,0.228185
0,7.87718,0.1546469,0.166538,0.4337526,0.0842102,5.466345,0.0116457,0.2310198
0,8.106984,0.1542431,0.0681156,0.592813,0.0843158,5.483271,0.0147147,0.2046109
0,8.360104,0.17954,0.1745338,0.3473031,0.113442,4.56979,0.0166142,0.1866537
0,7.072895,0.4120652,0.0308435,0.9137484,-0.0175847,1.4268,-0.0158497,0.614391
0,6.936867,0.321213,0.0304907,0.9049841,0.0391979,2.113199,0.0373806,0.7058862
0,6.886628,0.29584,0.0755689,0.7820507,0.0129325,2.380205,0.0174625,0.6830082
0,7.006611,0.3756821,0.0342966,0.8756853,0.0130864,1.661825,0.013875,0.6414193
0,7.006533,0.3326652,0.0603678,0.7781835,0.0146288,2.006025,0.0117645,0.6062052
0,7.143368,0.3963774,-0.0508945,1.180227,0.0404693,1.522848,0.0111907,0.5228264
0,7.203212,0.4159521,-0.0851485,1.279352,0.0290711,1.404123,0.0134438,0.5221968
0,5.30068,0.5681949,0.2381787,0.5986994,0.0273471,0.7599596,0.0130739,0.8099847
0,5.294225,0.6490415,0.0928385,0.8283365,-0.0156353,0.5407336,-0.0203389,0.9188334
0,5.71172,0.5462537,0.0402368,0.91951,-0.1088497,0.8306512,-0.094371,0.6293324
0,6.143103,0.5485858,0.129535,0.7266223,-0.0310399,0.8228688,-0.0598377,0.4532928
0,5.991727,0.3936438,0.1992388,0.5398363,-0.1066685,1.540367,-0.0983606,0.9554203
0,5.997083,0.1715699,0.203317,0.3446699,-0.476867,4.828529,-0.1404812,0.8369004
0,5.350276,0.2014206,0.0253917,0.8245118,-0.5024821,3.964736,-0.1543402,0.2080681
0,5.718279,0.7768614,0.4298164,0.2162276,-0.815224,0.2872309,-0.0830852,1.044605
0,5.705947,0.3070389,0.471357,0.2903267,-0.1271636,2.256916,-0.0531534,0.7619103
0,5.662971,0.2669578,0.300142,0.2978839,0.0104799,2.745911,0.0756626,0.9101524
0,5.681025,0.441425,0.1209214,0.708856,0.0353152,1.26539,0.1082146,1.017022
0,5.95725,0.6009828,0.5436639,0.2653036,-0.3703941,0.6639411,-0.0847877,0.3778652
0,5.975832,0.7303726,-0.0127789,1.034534,-0.0838644,0.3691642,-0.0287166,0.5300673
0,6.343991,0.3850702,0.1551621,0.5163087,-0.1759878,1.596929,0.0266932,0.3189349
0,5.075902,0.5370585,-0.1241662,1.524231,0.038387,0.8619947,0.066374,0.7637148
0,5.143961,0.5758497,-0.2021915,1.6909,0.0276252,0.7365643,0.0404961,0.657204
0,6.059564,0.6740054,-0.1810435,1.533885,-0.0156009,0.4836677,0.0045775,0.2588257
0,5.51176,0.6009541,-0.0434831,1.094176,0.0450169,0.6640206,0.0729209,0.8335866
0,5.493129,0.5556331,-0.0194946,1.041654,0.1133527,0.799749,0.1017554,1.154919
0,5.359107,0.4495818,0.0521024,0.883925,0.0391586,1.224289,0.0442642,1.068246
0,5.578379,0.4928032,-0.048809,1.120449,0.0406027,1.029207,0.0475777,0.818408
0,6.418943,0.4077606,0.2679932,0.5903842,0.0254734,1.452419,0.0436412,0.5086981
0,6.437773,0.4051295,0.192003,0.6268492,0.0860367,1.468347,0.0958562,1.282971
0,6.61736,0.4474763,0.0817145,0.8217369,0.0740373,1.234755,0.0877495,1.163205
0,6.806232,0.4963111,0.0443755,0.9052845,0.087516,1.014865,0.0827263,1.173055
0,7.062556,0.3793056,0.1954958,0.5993409,0.0817691,1.636397,0.0746406,1.187115
0,7.172204,0.3784348,0.1525158,0.6612187,0.1234823,1.642463,0.0821679,1.302327
0,7.210208,0.390639,0.110728,0.7546155,0.0755081,1.559908,0.0777019,1.3607
0,7.360727,0.4296295,0.0613105,0.8611348,0.0544938,1.327587,0.0643447,1.220502
0,5.740919,0.5337464,-0.0327293,1.081404,0.0481601,0.8735492,0.0701663,1.260629
0,5.797495,0.5801916,-0.1258423,1.326448,0.047912,0.7235688,0.1135079,1.496004
0,6.021637,0.6071461,-0.0546527,1.129375,0.0269857,0.64705,0.0898882,1.273574
0,6.158768,0.6517863,-0.1123996,1.268404,0.0208369,0.5342451,0.0139639,1.558579
0,6.135166,0.6262363,-0.1089175,1.262613,0.0354436,0.5968413,0.0429265,1.935597
0,6.369142,0.5715681,-0.1135429,1.266015,0.0647538,0.7495729,0.0824794,1.946359
0,7.046306,0.5185258,-0.0445965,1.152918,-0.0326004,0.9285443,-0.04038,1.017769
0,7.004633,0.5321768,-0.120415,1.366204,-0.0372156,0.8790749,-0.0506678,1.157899
0,6.925934,0.5587048,-0.0055026,1.014158,-0.0495798,0.789854,-0.0187432,1.336009
0,6.973772,0.5612292,0.0665218,0.8460615,-0.0321156,0.7818033,-0.0512946,1.466689
0,6.941878,0.4860756,0.0266783,0.9407306,0.0579362,1.057293,0.0720376,1.874867
0,7.053981,0.6265458,0.0456811,0.9131831,0.0229842,0.5960524,0.0120765,1.785461
0,7.370403,0.413243,0.3192549,0.4968716,0.0297165,1.419883,0.0182628,1.843354
0,5.942985,0.4414634,0.3467642,0.414153,0.0323133,1.265193,0.0242135,0.8557489
0,6.092272,0.5220293,0.2655229,0.4680701,0.01271,0.9156011,0.0226894,0.7836413
0,6.255691,0.5909697,0.1257704,0.7594399,0.0040123,0.6921341,0.0083851,0.7274933
0,6.257653,0.5824928,0.0722825,0.8510786,0.0191526,0.7167596,0.0122874,0.7713521
0,6.278166,0.5810738,0.0873223,0.8144342,0.0112459,0.7209519,0.0246923,0.8154544
0,6.915298,0.3169121,0.3390011,0.4554346,0.0160321,2.15545,0.0167184,1.097646
0,6.960019,0.3299789,0.3645467,0.4519392,-0.0365887,2.030496,-0.0291311,0.0974114
0,6.591073,0.2499966,-0.131686,2.283916,0.0333406,3.000055,0.0254419,2.520932
0,6.522666,0.2009536,-0.1226497,2.672369,0.0254455,3.976273,0.0008581,2.447424
0,6.528389,0.2501751,-0.1088687,2.129182,0.0282584,2.9972,0.0241773,2.352267
0,6.529027,0.2311316,-0.0822384,1.919232,0.0308308,3.32654,0.0304874,1.24411
0,6.540121,0.2137145,0.004185,0.9657285,0.0402716,3.679139,0.0384809,1.577115
0,6.53945,0.2184908,0.0121087,0.91896,0.0335422,3.576853,0.0292116,1.479338
0,6.494795,0.174891,0.0277373,0.8192681,0.0340704,4.717847,0.0237336,1.542188
0,6.940018,0.1921193,0.3632878,0.306802,0.0601318,4.205101,0.0939913,1.222093
0,6.895394,0.153462,0.3851742,0.2324634,0.102765,5.516272,0.1192986,1.355025
0,6.913141,0.158939,0.3956039,0.2567227,0.0652191,5.291721,0.0784093,1.066366
0,5.922312,0.5739046,0.0102551,0.9716157,0.0576041,0.7424498,0.1022578,0.942638
0,5.860016,0.4828967,0.1055644,0.7225648,0.0531906,1.070836,0.1047881,1.092596
0,5.969501,0.510669,0.069142,0.8382677,0.0458573,0.9582157,0.0788782,1.023978
0,6.039101,0.4919874,0.140596,0.6897025,0.0489244,1.032572,0.0847717,1.262817
0,6.262055,0.5406218,0.0906403,0.7833011,0.0654777,0.849722,0.1135221,1.1958
0,6.525112,0.5076336,0.1797863,0.61284,0.0700017,0.9699249,0.0941092,0.9949923
0,6.596265,0.491302,0.1018171,0.743278,0.1301592,1.035408,0.0729631,0.9523974
0,7.739205,0.631681,0.168945,0.6837682,0.0242742,0.5830775,0.0731005,1.904365
0,7.792387,0.7759243,0.1163152,0.8132924,0.0093959,0.2887855,0.0008713,1.39738
0,7.923707,0.8543395,-0.0924576,1.203398,-0.156537,0.1704948,-0.1423146,1.187357
0,7.919242,0.5894491,0.0469402,0.875989,0.0489329,0.6964993,0.0469507,1.401336
0,8.070729,0.5723535,0.1898881,0.5939493,0.0982788,0.7471718,0.0892308,1.141234
0,8.067657,0.6392934,0.1505277,0.6448699,0.065591,0.564227,0.0494413,1.090903
0,8.177923,0.7255813,0.0366925,0.9213915,-0.0446916,0.3782054,-0.0434497,0.9618024
0,6.05289,0.4268686,0.2641414,0.5349531,0.0948613,1.342641,0.1304284,0.9468045
0,6.437477,0.4662744,0.2541285,0.5474149,0.0767743,1.14466,0.0913768,0.7999637
0,6.481033,0.3895641,0.2848423,0.4407409,0.0360822,1.566972,0.04829,0.8687788
0,6.538697,0.4029841,0.1685335,0.6085483,0.0312251,1.481488,0.0389646,0.8321735
0,6.702625,0.4449179,0.227742,0.5430162,0.030803,1.247606,0.0246648,0.7371771
0,6.876265,0.4945175,0.1231892,0.6962858,0.0359368,1.022173,0.0366444,0.7223596
0,7.033273,0.4479349,0.0809927,0.7888658,0.0708695,1.232467,0.0324227,0.7289234
0,7.21295,0.5275204,-0.0092581,1.021815,0.040371,0.8956612,0.0470997,0.8559285
0,5.995411,0.5009708,0.0769752,0.8415072,0.0022832,0.9961243,-0.0174117,0.8487874
0,5.938744,0.4643451,0.1061317,0.7771744,0.0044151,1.153571,-0.0363626,1.012146
0,6.005751,0.5190507,0.1434143,0.7528947,0.030094,0.9265943,0.0091308,0.9880989
0,6.111531,0.5306938,0.1547941,0.7451545,0.0006045,0.8843257,-0.0637928,0.9264371
0,6.33683,0.5706683,0.1900197,0.7183644,0.0377337,0.7523315,0.0506018,0.9654405
0,6.424467,0.5389612,0.1736922,0.7219622,0.0359244,0.8554209,0.0581293,0.9621328
0,6.683815,0.4983656,0.1618252,0.7345834,0.0668424,1.006559,0.0835342,0.7755653
0,6.645465,0.5161278,0.1790168,0.7107353,0.0435084,0.9375048,0.1120009,1.507367
0,6.744413,0.528259,0.2474681,0.6423157,0.0573657,0.8930109,0.1157247,1.462714
0,6.951515,0.5056138,0.3157389,0.5555336,0.1081055,0.9777941,0.0909591,1.408347
0,7.117934,0.552676,0.2752528,0.6171445,0.0709059,0.8093783,0.0908018,1.56062
0,7.196918,0.6043347,0.2191289,0.6916724,0.0136921,0.6547123,0.0041999,1.416873
0,7.426746,0.6822409,0.1111936,0.8180093,0.0082036,0.4657579,0.0096217,1.14216
0,7.665875,0.6678761,0.0924129,0.8468913,0.0089222,0.4972836,0.0181101,1.179797
0,6.460205,0.4121267,0.3513561,0.3302455,0.0071705,1.426438,0.0018953,0.7375043
0,6.58791,0.4792186,0.2215788,0.5769544,0.0151912,1.08673,0.0256319,0.5800053
0,6.663794,0.4790763,0.0912676,0.8251064,-0.0165413,1.08735,0.0230895,0.5301776
0,6.796447,0.5210515,0.0870131,0.8446683,0.0218631,0.9191963,0.0719629,0.8146911
0,6.663113,0.3940355,0.3255017,0.4673922,-0.011867,1.537842,-0.0180458,0.6537355
0,6.656987,0.4614767,0.1119323,0.7411988,-0.0519094,1.166957,-0.008758,0.8526359
0,7.08498,0.4181426,0.1379207,0.7253324,-0.0784971,1.391529,-0.0426704,0.3117269
0,6.359,0.4503393,0.0912329,0.6704923,0.044182,1.220548,0.0200871,0.3591093
0,6.354938,0.4143365,0.1272188,0.5676496,0.0690012,1.413497,0.069357,0.5255522
0,6.387043,0.392079,0.097582,0.6714501,0.0334666,1.550506,0.0392008,0.5503253
0,6.664293,0.4351727,0.1535263,0.5890897,0.0625524,1.297938,0.059675,0.9026445
0,6.887398,0.4341612,-0.007166,1.023327,0.0910366,1.303292,0.0895663,1.048007
0,7.025428,0.4074669,0.1617877,0.5952691,0.1107433,1.454187,0.1068891,1.053632
0,7.081913,0.3947527,0.3120971,0.3140934,0.1048897,1.533232,0.1182391,0.7048156
0,6.095629,0.4266672,0.2776714,0.5260621,0.0618808,1.343747,0.058618,0.8176112
0,6.165132,0.4911548,0.2455829,0.597667,0.0403631,1.036018,0.053201,0.7731975
0,6.236828,0.4963004,0.2103681,0.6878814,0.0293204,1.014909,0.037763,0.5259164
0,6.056286,0.4321121,0.2290009,0.6428614,0.0115283,1.314214,0.0355292,0.8533591
0,5.838183,0.3113223,0.2235885,0.5742885,-0.0355134,2.212106,-0.0302388,0.7557343
0,7.597513,0.8371993,0.0729197,0.9116828,-0.0015326,0.1944587,0.0010633,0.1164184
0,6.925709,0.1772979,0.4532916,0.1859487,0.0412234,4.640225,0.003402,0.6894136
0,6.832281,0.1659719,0.3722211,0.2180488,0.0206528,5.025115,0.0015234,0.7940117
0,6.692214,0.3311312,0.1867947,0.6056124,-0.0745999,2.019951,-0.1003594,0.8700829
0,5.98144,0.5584636,-0.0941863,1.232536,-0.209058,0.7906269,-0.1037092,0.5552191
0,5.823809,0.6437328,-0.3528774,2.308318,0.0032839,0.5534395,0.0405607,0.6341258
0,5.829971,0.6649916,-0.3058107,1.905453,-0.0712042,0.5037783,-0.0194321,0.5548919
0,5.835052,0.6601235,-0.3034401,1.912723,0.0099923,0.514868,0.0482299,0.519519
0,5.886118,0.6929619,-0.2687998,1.680488,-0.0155645,0.4430807,0.0197496,0.4310257
0,5.783648,0.6972132,-0.13247,1.329908,-0.1498526,0.4342814,-0.1484494,0.5084684
0,6.992844,0.3842066,0.2228172,0.5960712,0.0499795,1.602767,0.0410255,1.023256
0,6.501967,0.5403376,0.2335442,0.4984221,-0.1884418,0.850695,-0.1289876,1.044094
0,6.417271,0.4882098,0.2715753,0.5646288,-0.0501605,1.0483,-0.0128455,1.052949
0,6.399659,0.4454237,0.2558002,0.5948873,0.1079559,1.245054,0.0639579,1.035303
0,6.414946,0.4214077,0.4058217,0.38799,0.003402,1.372999,0.0441156,1.138419
0,6.412817,0.4174806,0.4255635,0.3704841,0.0297807,1.395321,0.0931866,1.325926
0,6.653753,0.4905924,0.392518,0.4080156,0.0361859,1.038352,0.0650167,0.9774172
0,6.843915,0.6290558,0.2498914,0.5131004,0.0134853,0.5896841,0.0216585,0.8261181
0,7.155964,0.5281022,0.2135441,0.6667085,0.0452,0.893573,0.0587879,1.511405
0,7.117405,0.4998516,0.2838262,0.5849647,0.0419951,1.000594,0.073084,1.745275
0,7.098053,0.4722155,0.341854,0.519079,0.0497867,1.117677,0.0688555,1.705537
0,7.008866,0.4455431,0.2776103,0.568142,0.0521237,1.244452,0.0560627,1.764316
0,7.437345,0.654026,0.1040323,0.8541653,0.0156583,0.5289912,-0.0101268,0.9772374
0,7.412439,0.6716121,0.0800179,0.8862872,-0.0227956,0.4889547,-0.0562171,1.911965
0,6.392459,0.4994273,0.1021332,0.6982862,0.0710239,1.002293,0.0656541,1.326569
0,6.760469,0.6534841,0.0155586,0.9427696,0.0293473,0.5302591,0.0239968,0.9543933
0,6.8318,0.6760908,-0.0523355,1.174849,0.0287234,0.4790912,0.0100913,1.057123
0,7.082464,0.7055395,-0.0354879,1.127028,0.0086146,0.4173551,0.0094985,0.9660999
0,7.106396,0.6747834,-0.0348934,1.119299,0.0084069,0.481957,0.0242283,0.9939883
0,7.231273,0.7263333,-0.1521472,1.555264,0.0021485,0.3767784,0.0151798,1.00753
0,5.889094,0.3742766,0.2782354,0.5220252,0.016832,1.671821,0.0124655,0.996631
0,5.856915,0.4771852,0.2769414,0.5872819,-0.1390819,1.095622,-0.0638648,1.605159
0,5.710548,0.3642466,0.2997723,0.5092866,0.1657296,1.745393,0.1890272,2.146025
0,6.034585,0.5718372,0.2216749,0.6233783,0.0308815,0.7487494,0.0689728,1.26855
0,5.995674,0.5173018,0.2177426,0.5354505,-0.0191699,0.9331076,0.0464071,1.4845
0,6.022667,0.3851087,0.2357087,0.5682613,0.0750053,1.59667,0.0966229,1.490426
0,5.82586,0.5065613,0.1043754,0.822575,0.1393225,0.9740946,0.1496731,1.8706
0,5.821643,0.4706607,0.1688552,0.7248691,0.0808253,1.124673,0.125464,1.793794
0,7.641039,0.1664542,0.5374652,0.2046314,0.1133605,5.007658,0.1352429,1.135495
0,7.734954,0.1472192,0.4959443,0.1857825,0.1131102,5.792594,0.1392653,1.130915
0,7.797437,0.150283,0.480399,0.2006459,0.1191589,5.654113,0.131329,1.057831
0,7.880558,0.1385593,0.5036929,0.1646761,0.1086793,6.217127,0.1163013,1.123489
0,7.445289,0.3301111,0.3023882,0.4926474,0.1898883,2.029284,0.2021079,1.972117
0,7.582883,0.2980388,0.4229342,0.3957448,0.1469543,2.355268,0.1836208,1.899706
0,7.738029,0.320421,0.4062571,0.426756,0.1299633,2.120894,0.1905456,1.759463
0,6.10838,0.5107039,0.1261324,0.778747,-0.0391314,0.9580817,-0.0309584,0.798603
0,6.005402,0.4820992,0.1374886,0.7513283,0.0077396,1.074262,0.0261022,0.626947
0,5.199663,0.3922564,0.3541045,0.3842475,0.0757081,1.549353,0.1051358,0.9398745
0,5.209678,0.3704889,0.3741986,0.4022038,0.0741025,1.699136,0.1292686,0.8848277
0,5.181603,0.3203937,0.4076042,0.362471,0.0776279,2.121161,0.109012,0.877624
0,5.16772,0.2535589,0.4407799,0.2950597,0.0857474,2.943857,0.1026559,0.9107281
0,6.021295,0.4599516,0.1117725,0.7769073,0.0263912,1.174142,0.0377391,0.6031036
0,6.17703,0.4273932,0.1704393,0.6967516,-0.0165255,1.339766,0.0304306,1.082884
0,6.709781,0.599119,0.0106582,0.9798836,0.0591985,0.6691175,0.0866091,1.028754
0,6.930941,0.7478136,-0.1864972,1.376116,0.0089173,0.3372315,0.0171491,1.443993
0,7.003396,0.7028174,-0.1411373,1.297758,0.0370156,0.4228446,0.0548038,1.363783
0,6.968976,0.6939529,-0.0904203,1.200974,0.0643766,0.44102,0.0800274,2.000041
0,6.968091,0.6906353,-0.1009542,1.205981,0.0093994,0.4479423,0.0235855,1.963019
0,6.963861,0.7156698,-0.1440716,1.310459,0.0135185,0.3972926,0.0099825,2.050229
0,5.579267,0.6822362,0.1270754,0.8375148,-0.1028636,0.465768,-0.0636292,1.157917
0,6.10698,0.6310643,0.1280612,0.817676,-0.0893635,0.5846245,-0.0833919,0.7519935
0,6.504516,0.3697565,0.134773,0.7312422,-0.1099113,1.704483,-0.1021607,0.5594141
0,6.263888,0.8342518,-0.3580779,2.038424,-0.7717146,0.1986788,-0.1713202,0.7540075
0,5.970653,0.8196753,-0.1611093,1.250265,-0.8271475,0.2199953,-0.1453241,0.587271
0,7.397442,0.1773736,0.4067612,0.275891,0.1245612,4.637817,0.1401523,0.7849649
0,7.561861,0.1780873,0.391956,0.2959615,0.1126428,4.615223,0.1812798,0.875261
0,6.535609,0.5028223,0.2650944,0.6207103,0.0125503,0.9887739,0.0397139,1.375759
0,6.72933,0.5963591,0.1821713,0.7402272,0.0529416,0.6768419,0.0716908,1.34238
0,6.837954,0.6009989,0.1371517,0.8039365,0.004716,0.6638964,0.0171202,1.244688
0,7.070908,0.6122693,0.1486019,0.7956099,0.034928,0.6332681,0.0420452,1.202083
0,7.893264,0.6895515,0.1524689,0.8151487,0.0234558,0.450218,0.0412961,0.7171935
0,7.895581,0.2685578,0.3642349,0.3687767,-0.3922544,2.723594,-0.1399466,0.2032297
0,7.567711,0.2334846,0.3025942,0.3556587,-0.3918748,3.282938,-0.1482365,0.2326894
0,7.585109,0.2173426,0.281782,0.3335902,0.010803,3.601032,-0.0179932,0.3655002
0,7.601584,0.358633,0.3221544,0.4822913,-0.1581324,1.788366,-0.0360141,0.2980671
0,7.585881,0.4164408,0.2252877,0.6301016,0.0129969,1.401302,0.0096611,0.5008638
0,7.305433,0.4376043,0.1707171,0.6832371,-0.2368146,1.285169,-0.0849578,0.5613253
0,7.244492,0.4366558,0.1043041,0.7934234,0.0046788,1.290133,0.0112641,0.5493567
0,6.467731,0.8800716,0.3317694,0.5784557,0.045983,0.1362712,0.1008087,1.841615
0,6.36027,0.9399326,-0.039828,1.05217,-0.0636434,0.063906,0.0149229,1.635042
0,6.40869,0.8083296,0.2193655,0.6924807,-0.0675679,0.2371191,-0.0876912,1.458162
0,6.274111,0.8084409,0.2503347,0.6244113,-0.0956283,0.2369489,-0.0941491,1.040171
0,6.28208,0.8328669,-0.0233338,1.033238,-0.0052567,0.200672,0.0402971,1.240687
0,8.109791,0.5102139,-0.1218112,1.685384,0.0375266,0.9599623,0.0633089,0.7082378
0,7.999484,0.5105458,0.0747648,0.7565612,0.0294141,0.958688,0.0604463,0.7583935
0,7.861442,0.6196501,-0.0507591,1.19207,-0.1150759,0.6138141,0.0027516,0.6825523
0,7.705112,0.6511546,-0.0781717,1.401101,-0.1666214,0.5357336,-0.0247683,0.5754421
0,7.552596,0.6047436,-0.1295775,1.436221,-0.0127197,0.6535934,0.0233764,0.6332644
0,7.37308,0.7900116,-0.1942336,1.614645,-0.1446885,0.2658042,0.0736088,0.6806913
0,7.045002,0.7594424,-0.3099448,2.198424,-0.2485786,0.3167556,0.0466044,0.8080382
0,6.695915,0.5445454,-0.0458319,1.157725,-0.5600509,0.8363944,0.012859,0.7948852
0,6.73188,0.4881869,-0.0448955,1.128811,0.0478285,1.048396,0.1483822,0.7721538
0,6.776043,0.4880225,0.0063279,0.9836166,0.0509804,1.049086,0.15547,0.8306407
0,6.803729,0.4951685,-0.0472554,1.141068,0.0293665,1.019515,0.1410435,0.9015194
0,6.794192,0.2781172,0.2078431,0.4891877,0.0723471,2.595607,0.0954452,0.5057906
0,6.994155,0.4180819,0.1064412,0.6414739,0.0477948,1.391876,0.0646468,0.3857281
0,7.198973,0.5028428,0.0828625,0.7346407,0.0114619,0.9886928,0.0070166,0.2519852
0,7.261929,0.5372592,0.0596441,0.8203372,0.0459553,0.861299,0.031704,0.3580818
0,7.437005,0.6044093,0.0506251,0.8697693,-0.0028312,0.6545079,-0.003009,0.3303228
0,7.968707,1.161251,-0.4253872,1.953228,-0.2412433,-0.1388599,-0.0473348,1.395046
0,6.57868,0.8024092,-0.388177,2.016404,0.1823866,0.2462469,0.1576999,5.291554
0,6.426238,0.7639888,-0.0641719,1.246332,0.7503461,0.3089197,0.2754875,3.636684
0,6.232095,0.9838203,-0.7636975,5.142587,0.0259944,0.0164458,0.074148,0.7798825
0,7.559484,0.2049001,0.3244962,0.3348589,0.0381704,3.880427,0.0358148,0.9159871
0,7.533255,0.2046792,0.291501,0.3647694,0.0514949,3.885695,0.0413959,1.078061
0,7.515574,0.2141092,0.1761954,0.4817761,-0.0161465,3.670513,-0.0363439,1.163682
0,6.767141,0.3956165,0.0966803,0.790443,-0.0413163,1.5277,-0.1168677,2.156783
0,8.456042,0.400776,0.0700122,0.8254386,0.0297357,1.495159,0.0472513,1.415744
0,8.478476,0.4324761,0.0900578,0.7998781,-0.0898913,1.312267,0.0142864,1.107975
0,8.61527,0.5203897,0.1132415,0.7968778,0.0147762,0.9216366,0.0101498,0.8061647
0,8.570997,0.4956287,0.0886742,0.8396697,0.0105321,1.017639,0.0021788,1.259932
0,8.48652,0.4322406,0.1668489,0.7082481,0.0085288,1.313527,0.0187787,1.47702
0,8.426299,0.3655955,0.2829862,0.5438189,0.015279,1.735264,0.0114159,1.53913
